"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"x_rep[65]",0.0202693511836675,-0.0433677875,1.0419983101123,0.969917431497,-1.54585468,1.86674905,1.00122176635066,4122.81266485086,3968.48795310232
"x_rep[66]",0.0112534127102133,-0.036195706,1.05669092887598,0.989123943696,-1.60454904,1.823392385,1.00002745820816,3990.99906455456,3928.71867258344
"x_rep[67]",0.02156261167583,-0.020118549,1.05669676800812,0.9655738642074,-1.5780559,1.85000525,0.999943373202193,3887.772188588,3901.53835372061
"x_rep[68]",0.003543690566655,-0.035223717,1.01672601807638,0.927435567072,-1.596475155,1.789141705,1.00053203944826,3805.943880714,3786.82456153507
"x_rep[69]",-0.0046517237200025,-0.0638943185,1.03360965674018,0.961631921397,-1.559258715,1.830892775,0.999772324890479,3905.29920066477,3530.42061011211
"x_rep[70]",0.0300548009304,-0.0211326495,1.01940857239077,0.954326913981,-1.546628715,1.782171055,1.00013435563684,4121.11923189702,3851.66448491436
"x_rep[71]",-0.0160416568832125,-0.058963207,1.05077989434108,0.962083269315,-1.64630199,1.783831275,0.999536341308616,3881.62863424016,4009.07409839931
"x_rep[72]",0.0245223733677935,-0.0118467905,1.03255432077839,0.9324756146223,-1.58545118,1.740919995,1.00031464070094,3935.47653014369,3890.04453345398
"x_rep[73]",0.0135426907005075,-0.0198064955,1.01968275492717,0.9629173200297,-1.576044875,1.690362605,1.00011685472845,3983.60029104565,3850.62887420646
"x_rep[74]",0.014722855598475,-0.038166005,1.02324767523664,0.950316614415,-1.57856435,1.72409095,1.0001069802304,3967.32329427107,3774.49736680281
"x_rep[75]",0.0505313868073893,-0.00449126145,1.04475533373821,0.943555276419,-1.53740431,1.883232725,0.99969761046545,4235.06769854384,4058.96349884836
"x_rep[76]",0.002248066187495,-0.0076682465,1.02874811103535,0.9567267192819,-1.63974354,1.737925425,1.0017440350455,3620.95060264408,3678.80309548572
"x_rep[77]",0.00030212397308,-0.032849294,1.02674667632779,0.9788838864336,-1.58630138,1.775287445,1.00056063049389,3781.16269425891,3872.61148038958
"x_rep[78]",0.0311241411290743,0.003450347,1.04469757894789,0.98131529706,-1.570599715,1.80991323,0.999895333052105,4286.61023499951,3891.90005533403
"x_rep[79]",-0.005401264116095,-0.07652016,1.04334336815052,0.952204927905,-1.58679376,1.827409615,1.00083258578733,3988.69239956688,4055.08936336744
"x_rep[80]",-0.0069366707600525,-0.04286673,1.01893158591748,0.951692963886,-1.5838848,1.71243217,1.00011874045475,3927.28481186035,3773.39653109172
"x_rep[81]",0.0007481277136075,-0.0307510405,1.04193710195912,0.9457575593697,-1.602546415,1.78613371,0.999838133462251,4005.81665258142,3872.53295468129
"x_rep[82]",0.0270028529025975,-0.0221609345,1.03608902526258,0.942047590827,-1.615172155,1.805259265,1.0000140952089,3862.17378818841,3758.49500517809
"x_rep[83]",0.0136061146678648,-0.0251781635,1.02628420703434,0.916845570249,-1.57542057,1.763196425,1.00115491141813,4014.16647708717,4013.83944762008
"x_rep[84]",0.0084483527565725,-0.0496180895,1.02434941936919,0.9424240815297,-1.573215965,1.759637645,1.00038341645749,3934.84185635657,3647.51324151577
"x_rep[85]",0.0026665845345075,-0.044509746,1.02528059697131,0.9439857330204,-1.58013234,1.75815934,1.00004230384303,3639.32922908023,3733.30554527236
"x_rep[86]",0.0328351290098702,-0.0344511015,1.02544852848737,0.9328586680539,-1.563822685,1.8264517,1.00111039407079,4043.76592477529,4040.94400989911
"x_rep[87]",0.02837051270718,-0.015143346,1.02968206705035,0.9600398180436,-1.54090155,1.77742058,1.00077110715072,4124.03290412255,3839.98952400426
"x_rep[88]",0.0120419127289175,-0.0284968655,1.04704679005714,0.9686305191297,-1.625638005,1.774867875,0.999771872612786,3931.50445706658,3548.07330232667
"x_rep[89]",0.045192188840575,-0.010824166,1.03073181585224,0.953322415416,-1.54852668,1.779400955,1.00009727106896,3977.28752346334,3862.83581802526
"x_rep[90]",0.01598812839824,-0.040610816,1.02962522420333,0.94243018317,-1.587831925,1.81744567,0.99974668894437,4101.48550656851,4145.98816066803
"x_rep[91]",0.0155041822554328,-0.042600528,1.02005825330857,0.926448059103,-1.562454835,1.785527465,1.00039151875068,4165.20507396401,4213.86930141941
"x_rep[92]",0.010648808017165,-0.053732643,1.03697803915824,0.947224674354,-1.566377195,1.78282832,0.999887560933598,4116.00967470871,3689.36627001056
"x_rep[93]",-0.006163116843895,-0.0716022915,1.03285807242053,0.9208826107299,-1.57916496,1.8195325,1.00055417443063,4014.55756617019,3671.79866008603
"x_rep[94]",0.00078190195527,-0.0493468895,1.01441018485018,0.930669228867,-1.57573814,1.75577801,0.999818968047583,3850.81701213102,4013.80593861078
"x_rep[95]",-0.00711347579193,-0.0602304675,1.02626861793406,0.954798958995,-1.575015935,1.73074371,0.999712789905446,3996.68382163416,3886.65750233457
"x_rep[96]",0.0284790028144075,-0.00792119305,1.0116541940216,0.93885645289107,-1.56277107,1.723841125,0.999999570082987,3791.47831697152,3929.51923328511
"x_rep[97]",0.033781227639975,-0.0126744605,1.04308913488586,0.9530636342577,-1.575624495,1.82670101,1.00020051305603,4025.14898391198,3682.90936340672
"x_rep[98]",0.007013848636665,-0.0297131475,0.999391208880856,0.9196102004145,-1.54984334,1.67471758,1.00020355180087,4234.79245803599,3995.91034555841
"x_rep[99]",0.029490068092265,-0.035210521,1.05238163173345,0.954461015151,-1.59637642,1.86767354,1.00000624706302,3706.72771883271,3824.05601921454
"x_rep[100]",0.0022766769611125,-0.042281761,1.00760783490762,0.9428874600054,-1.570490185,1.70223315,1.00063396240978,3938.3385509466,3868.0421866951
"x_rep[101]",-0.000747634835422499,-0.0595923215,1.03348527102846,0.9245513444601,-1.58155353,1.74496506,1.00112690099609,3894.63000007094,3871.61443963435
"x_rep[102]",0.0178412240324075,-0.0371754025,1.02682510528247,0.957605728359,-1.584313735,1.7208067,1.00069729788805,3967.50084009765,3931.38084786494
"x_rep[103]",0.0211999354566698,-0.0372484115,1.04855005312885,0.9741358829139,-1.57604378,1.85749294,0.999591951321345,3783.06511554796,4017.36114226897
"x_rep[104]",0.0035347158899775,-0.03592483,1.02357268038411,0.968799662292,-1.597920695,1.70795152,0.999869910279991,4038.08595250261,3929.57602425595
"x_rep[105]",0.0304713574653675,-0.00724078985,1.0355958536005,0.95418516237261,-1.597606135,1.82210463,1.00105464431748,4134.76499946954,3574.2827234355
"x_rep[106]",0.007135870087505,-0.0332709615,1.03652686673155,0.9659746176591,-1.59489865,1.787297775,1.00060870022007,3840.76902441081,3623.33543092161
"x_rep[107]",0.00708011128996975,-0.01906326,1.02277459667969,0.940635992541,-1.59358855,1.711275605,1.00014843326982,3840.71481777242,4013.46412134893
"x_rep[108]",-0.003655420431485,-0.0336720145,1.03653410822127,0.9397494503733,-1.59219722,1.770177555,1.00105151463952,3994.12884790229,3617.49498635164
"x_rep[109]",-0.0182572565443025,-0.0665582015,1.04677273725607,0.9545960525829,-1.653194195,1.78361307,0.999821218369952,3670.34257477125,3841.38346468632
"x_rep[110]",0.0099312987655675,-0.0446445775,1.01576217963013,0.9298615639845,-1.52361015,1.730401225,1.00037873723331,3982.71815421395,3751.22562313455
"x_rep[111]",0.046751298957475,0.0094754394,1.05413184490722,0.99910803066144,-1.55448353,1.83414177,0.999878384473427,3938.3828697983,3780.592248101
"x_rep[112]",0.043115045026895,0.010249787,1.04815098233921,0.9768034813572,-1.57297394,1.867512155,1.0003634789984,3927.60716465012,3888.21836876567
"x_rep[113]",0.0207592502150375,0.0053754656,1.03695005834758,0.98426126684844,-1.580217765,1.792355275,0.999750898131651,3927.35240295753,4034.98892769275
"x_rep[114]",0.020440637613135,-0.0271214215,1.02054845648839,0.9568321840329,-1.542511005,1.760176375,1.00022777231755,3983.31934938519,3856.01370663144
"x_rep[115]",0.02408667660462,-0.0238340905,1.01208135687567,0.924392678832,-1.512466525,1.726016705,0.999911632424114,4292.77808759142,4055.61334440568
"x_rep[116]",-0.00125871481235775,-0.062288494,1.02395725396395,0.960980956215,-1.61780115,1.748397195,0.999731229801921,4047.79273852695,4055.332386949
"x_rep[117]",0.007317573415905,-0.0216950225,1.01418157592032,0.937489159215,-1.581256155,1.682229995,1.00031866628559,3800.17710231232,3922.29354220074
"x_rep[118]",-0.00919108490078175,-0.0417222335,1.03588460713543,0.942237482235,-1.60556088,1.73956939,1.00021607105001,4145.99012818315,3972.15879647737
"x_rep[119]",-0.0177322539013675,-0.0696226675,1.03166149732055,0.969407891529,-1.58602112,1.751046995,1.00023330848894,3659.90036249265,3841.64090363084
"x_rep[120]",0.0068158605941125,-0.0508918455,1.01658546580392,0.9613882716543,-1.51995083,1.76198425,1.00055123350475,4034.41883320585,3933.57076565988
"x_rep[121]",0.041573062887535,-0.0204358245,1.05328015914886,0.943482947778,-1.58037118,1.84491523,0.999571528675914,3959.993987081,3931.86461732528
"x_rep[122]",0.02267245688665,-0.029835363,1.03887593593453,0.945199687383,-1.57324055,1.792999515,0.999635738899629,3956.32655458205,3850.87879402558
"x_rep[123]",0.03466332096148,-0.031749666,1.03130483221156,0.965412944286,-1.559417265,1.795261935,0.999616461479386,4145.34082642921,3720.95550859791
"x_rep[124]",-0.0168472302078225,-0.06754592,1.03508049054174,0.907978940253,-1.60072516,1.78734251,1.00040438721077,3484.66275114405,3790.63245973854
"x_rep[125]",-0.0008042499828525,-0.066037585,1.05434960796942,0.975772255962,-1.59870567,1.782454315,0.999639725085046,4005.51668805672,3821.80823945413
"x_rep[126]",0.01286562801595,-0.0362989555,1.01050803826856,0.9480516011757,-1.54959409,1.70221206999999,1.0002344285368,4208.45685488262,3762.6272096533
"x_rep[127]",-0.0068852084052025,-0.0308934045,1.04587933813975,0.9530263320417,-1.620952995,1.777205605,0.99981931817509,3993.34904922526,3775.45021038069
"x_rep[128]",0.0001900810885375,-0.0589753195,1.04180989506017,0.9694394494113,-1.622011435,1.81226721,1.00007920691821,4047.08308491937,3931.77525041763
"x_rep[129]",0.02517248141024,-0.0250757865,1.03760526309525,0.954873311385,-1.554739125,1.831124285,1.00027174176618,4064.31714268217,4096.12381788018
"x_rep[130]",-0.000804355118745,-0.0561774235,1.02920901936174,0.933931578972,-1.555621195,1.783092665,0.999509649652191,3744.78830909018,3874.2050215098
"x_rep[131]",0.0295482907585125,-0.0155522325,1.03117007544188,0.9451390008585,-1.5486427,1.842791695,1.00028578468647,3896.92227282993,3877.85981991676
"x_rep[132]",0.0353805548524925,0.0023586277,1.03803185356917,0.951071932398,-1.544435185,1.792975385,0.999808532106786,3858.7866762947,4142.22910499714
"x_rep[133]",0.0342358234382575,-0.015348163,1.03377131940598,0.9497331193938,-1.547979235,1.81523831,1.00018016420711,4266.06751915409,3804.55265722387
"x_rep[134]",0.0263634617325575,-0.023651888,1.03424373170513,0.9505483477602,-1.557878,1.774822305,1.00017340590592,4346.45445822006,3850.98722569063
"x_rep[135]",0.0154519083316375,-0.0470861,1.00150749257563,0.936730194036,-1.523311965,1.78360225,1.00097404246276,3868.94633996606,3823.26245543423
"x_rep[136]",0.03559991777061,-0.0038032851,1.01230169330926,0.930617278563,-1.547147565,1.737283645,1.00013818157312,4136.71352730704,4140.93684913605
"x_rep[137]",0.0056059077669175,-0.0421456945,1.0469189717351,0.973720797168,-1.590193905,1.80511325,0.999922286319417,3891.57730415734,3891.3446747305
"x_rep[138]",0.01401411525259,-0.0283129825,1.00603113995784,0.915735606933,-1.587506355,1.77850704,0.999811049943596,3729.78295249016,3996.26904077222
"x_rep[139]",0.0246531201970325,-0.0153695475,1.04759082823788,0.9495512110455,-1.61012661,1.829819165,0.999841494569833,3718.67503307873,3746.08622213707
"x_rep[140]",0.0108213143390025,-0.038236904,1.03326738841388,0.9472472158044,-1.53119633,1.791693905,0.999575230903951,3984.59087446292,3933.01717482454
"x_rep[141]",0.00141762384937,-0.0467011415,1.01730952958234,0.9270623395719,-1.546011805,1.771902315,1.00259438379259,3655.2188345413,3960.34203596109
"x_rep[142]",-0.008377160058295,-0.0551573575,1.0473582350838,0.957031302402,-1.627214315,1.786947065,1.00016861555621,3783.68216105023,4058.88864293879
"x_rep[143]",-0.0210582735643586,-0.071264779,1.03747074232949,0.9732412264764,-1.647219985,1.715262515,1.0007725043794,4263.37220563481,3852.39702641757
"x_rep[144]",0.0072797790390775,-0.039201437,1.03204541339481,0.9275125762812,-1.55478947,1.75464523,0.999770359054059,3837.81626807989,3737.04851025391
"x_rep[145]",0.023691764173345,-0.030989175,1.05278627978709,0.941959961754,-1.561955685,1.78122003,1.0002817574917,4079.86295762391,3956.22050233671
"x_rep[146]",0.04916850703449,0.0094871101,1.02824402388212,0.953844520419,-1.497464415,1.798465105,1.00141445636816,3945.26626067238,4008.74722588554
"x_rep[147]",0.0036818386990475,-0.0491868435,1.02475522203646,0.9399970608819,-1.5607062,1.725024225,1.00071973701866,3633.07528544257,3653.71138222268
"x_rep[148]",0.03272243323944,-0.020410279,1.05360015265352,0.9599399426946,-1.616605815,1.837720395,1.00009230911658,4204.13589615508,3851.06020769422
"x_rep[149]",0.043673067794853,-0.00353889295,1.04257072602974,0.942024929286,-1.541047055,1.780509935,1.00010051844548,4092.09200497575,3618.11910648105
"x_rep[150]",-0.00244110092789025,-0.033929315,1.03448224306188,0.95576224128,-1.61357133,1.69330537,1.00009013465694,3919.89854730515,3648.77979468311
"x_rep[151]",0.00457422570263225,-0.0216082745,1.03542545939734,0.9670130262513,-1.591175605,1.777691325,1.00019157810631,3971.58990252964,3951.65930716278
"z_rep[1]",1.3245,1,0.468246263883558,0,1,2,0.999637405106122,2089.05269959646,NA
"z_rep[2]",1.32725,1,0.469268037077591,0,1,2,1.00133200295253,1897.38500040655,NA
"z_rep[3]",1.319,1,0.46614731934318,0,1,2,1.00008888471902,2120.50597298043,NA
"z_rep[4]",1.3265,1,0.46899119201169,0,1,2,1.00049174240456,1825.27813346196,NA
"z_rep[5]",1.32475,1,0.468339911889076,0,1,2,1.0009748584419,1980.46313517608,NA
"z_rep[6]",1.32425,1,0.46815246360806,0,1,2,1.00003629519081,2017.19981049459,NA
"z_rep[7]",1.313,1,0.463772326894133,0,1,2,1.00123574500392,2242.01990982312,NA
"z_rep[8]",1.31825,1,0.465855334624602,0,1,2,0.999461355958783,1804.15328867173,NA
"z_rep[9]",1.31775,1,0.465659905174175,0,1,2,1.00014513819602,2159.25573584295,NA
"z_rep[10]",1.32575,1,0.468712983034518,0,1,2,0.999843633583509,2169.65647265066,NA
"z_rep[11]",1.33375,1,0.471610582616006,0,1,2,1.00058776912319,2390.87939144062,NA
"z_rep[12]",1.321,1,0.46691916149998,0,1,2,1.00115558580587,1974.91170555466,NA
"z_rep[13]",1.31425,1,0.464274514922262,0,1,2,0.999923586734031,1979.81472196523,NA
"z_rep[14]",1.33125,1,0.470721607968077,0,1,2,1.00128129255025,2002.46456220029,NA
"z_rep[15]",1.32475,1,0.468339911889076,0,1,2,1.00019339998394,2075.65328245151,NA
"z_rep[16]",1.32875,1,0.469817645108093,0,1,2,1.00068176113212,2197.5862931794,NA
"z_rep[17]",1.317,1,0.465365599593826,0,1,2,0.999727869449892,2155.4634714966,NA
"z_rep[18]",1.32,1,0.466534472041886,0,1,2,1.00037654243358,2136.77164855901,NA
"z_rep[19]",1.32275,1,0.467586459143326,0,1,2,1.0000977290566,2128.7393538438,NA
"z_rep[20]",1.327,1,0.469175906785373,0,1,2,1.00032721919107,2001.76931587271,NA
"z_rep[21]",1.31875,1,0.466050145568635,0,1,2,0.99998374663834,2193.50063137262,NA
"z_rep[22]",1.3185,1,0.465952817361374,0,1,2,0.999630534372818,2010.36452007313,NA
"z_rep[23]",1.32125,1,0.467014949697341,0,1,2,1.00031837728557,1872.89757667943,NA
"z_rep[24]",1.319,1,0.46614731934318,0,1,2,1.00029710025197,2082.83500230543,NA
"z_rep[25]",1.309,1,0.462138932679638,0,1,2,1.00063102536453,2078.38630549152,NA
"z_rep[26]",1.32825,1,0.469635046359609,0,1,2,1.00076237472465,2294.81807464842,NA
"z_rep[27]",1.32375,1,0.467964405880717,0,1,2,1.00072263525177,2036.94041446045,NA
"z_rep[28]",1.33025,1,0.47036182621668,0,1,2,1.00031388603609,2048.5215425823,NA
"z_rep[29]",1.32425,1,0.46815246360806,0,1,2,1.00125538362424,2082.68666384198,NA
"z_rep[30]",1.32275,1,0.467586459143326,0,1,2,1.00069788818005,2174.03513563056,NA
"z_rep[31]",1.31575,1,0.464871986670522,0,1,2,0.99971469454349,2058.96947626597,NA
"z_rep[32]",1.32525,1,0.468526751455248,0,1,2,1.00024201935515,1849.85564978589,NA
"z_rep[33]",1.33375,1,0.471610582616006,0,1,2,1.00025283799551,1931.71528050728,NA
"z_rep[34]",1.3185,1,0.465952817361374,0,1,2,1.00008649919495,2323.92139072509,NA
"z_rep[35]",1.32,1,0.466534472041886,0,1,2,1.00017652435474,1768.81364977974,NA
"z_rep[36]",1.3125,1,0.463570355359995,0,1,2,1.00218671303375,1666.50296299161,NA
"z_rep[37]",1.312,1,0.463367756128278,0,1,2,1.00024604194061,2096.20151329103,NA
"z_rep[38]",1.31875,1,0.466050145568635,0,1,2,0.999620232323059,2197.93782495271,NA
"z_rep[39]",1.319,1,0.46614731934318,0,1,2,0.999454364646469,2086.22765477216,NA
"z_rep[40]",1.32375,1,0.467964405880717,0,1,2,1.00105272463433,1887.52143361323,NA
"z_rep[41]",1.3245,1,0.468246263883558,0,1,2,1.00125529579329,1705.584923366,NA
"z_rep[42]",1.32875,1,0.469817645108093,0,1,2,0.999763198152189,2166.31966345359,NA
"z_rep[43]",1.32225,1,0.467396568652463,0,1,2,1.00039358856429,2111.34154890248,NA
"z_rep[44]",1.324,1,0.468058510971036,0,1,2,1.00055853672315,2172.289414978,NA
"z_rep[45]",1.32325,1,0.46777573797201,0,1,2,1.00043715397217,2054.78696234252,NA
"z_rep[46]",1.31225,1,0.463469134257722,0,1,2,1.00068955418223,2088.31932751402,NA
"z_rep[47]",1.30775,1,0.461620201900546,0,1,2,0.999923513490225,2242.71720820038,NA
"z_rep[48]",1.33075,1,0.470542017196644,0,1,2,1.00260020776608,1935.67501823107,NA
"z_rep[49]",1.31825,1,0.465855334624602,0,1,2,0.99979339292899,1818.87317359295,NA
"z_rep[50]",1.317,1,0.465365599593826,0,1,2,0.999384631284552,2260.68337205461,NA
"z_rep[51]",1.3315,1,0.470811178490324,0,1,2,0.999916956140279,2078.36430085466,NA
"z_rep[52]",1.3145,1,0.464374483488519,0,1,2,1.00047643462289,2113.76756597608,NA
"z_rep[53]",1.31925,1,0.466244338781568,0,1,2,0.999969760332023,2289.42921953125,NA
"z_rep[54]",1.32225,1,0.467396568652463,0,1,2,0.999853638974348,2146.87471014188,NA
"z_rep[55]",1.3235,1,0.467870148245114,0,1,2,0.999570509107127,2348.63956448735,NA
"z_rep[56]",1.31825,1,0.465855334624602,0,1,2,1.00121689370192,1935.69919079307,NA
"z_rep[57]",1.31925,1,0.466244338781568,0,1,2,1.00038600236169,2101.54057605457,NA
"z_rep[58]",1.32375,1,0.467964405880717,0,1,2,0.999564240721033,1902.70408138723,NA
"z_rep[59]",1.3225,1,0.467491590402196,0,1,2,1.00007672573138,1741.12079507489,NA
"z_rep[60]",1.32875,1,0.469817645108093,0,1,2,1.00057007164187,2024.10439223365,NA
"z_rep[61]",1.3285,1,0.469726421151378,0,1,2,1.00048187092453,2135.36147992534,NA
"z_rep[62]",1.32175,1,0.467206065753613,0,1,2,0.999749490690657,1656.5465687749,NA
"z_rep[63]",1.33,1,0.470271505432985,0,1,2,0.999818799214,2012.91905078564,NA
"z_rep[64]",1.31825,1,0.465855334624602,0,1,2,0.999935778949323,1968.60076337185,NA
"z_rep[65]",1.33625,1,0.472484653652353,0,1,2,1.0005741828546,2063.2937425319,NA
"z_rep[66]",1.32075,1,0.466823219730574,0,1,2,0.999977858840302,2011.61096310812,NA
"z_rep[67]",1.328,1,0.469543520644727,0,1,2,1.0007359128403,2328.11287906918,NA
"z_rep[68]",1.31775,1,0.465659905174175,0,1,2,1.00054939158279,2076.46934523675,NA
"z_rep[69]",1.32725,1,0.469268037077591,0,1,2,1.00085500207302,1787.6826105691,NA
"z_rep[70]",1.33825,1,0.47317323543041,0,1,2,0.999756227303183,1974.02828228289,NA
"z_rep[71]",1.32025,1,0.466630875096578,0,1,2,1.00035607319061,2218.70378656378,NA
"z_rep[72]",1.3235,1,0.467870148245114,0,1,2,1.00070843163705,2035.02875062698,NA
"z_rep[73]",1.329,1,0.469908718317598,0,1,2,1.00042427113963,2268.32445701744,NA
"z_rep[74]",1.3225,1,0.467491590402196,0,1,2,1.00116802587832,2097.92605559231,NA
"z_rep[75]",1.3345,1,0.471874365010527,0,1,2,1.00074645106919,2333.15046240507,NA
"z_rep[76]",1.3235,1,0.467870148245114,0,1,2,0.999614918890242,2345.92935830528,NA
"z_rep[77]",1.31775,1,0.465659905174175,0,1,2,1.00034853490565,1908.49322796,NA
"z_rep[78]",1.33175,1,0.470900599217697,0,1,2,1.00022046423221,2080.03512690514,NA
"z_rep[79]",1.3255,1,0.468619943197887,0,1,2,1.00111051466296,2140.27452140499,NA
"z_rep[80]",1.327,1,0.469175906785373,0,1,2,1.00035324599917,2092.17726240919,NA
"z_rep[81]",1.32475,1,0.468339911889076,0,1,2,0.999356139159331,1741.65109920155,NA
"z_rep[82]",1.32375,1,0.467964405880717,0,1,2,0.99949374718462,2370.94549846455,NA
"z_rep[83]",1.336,1,0.472397914842442,0,1,2,1.00091800545433,2054.05164491303,NA
"z_rep[84]",1.3265,1,0.46899119201169,0,1,2,0.999999564620549,2325.20748241785,NA
"z_rep[85]",1.324,1,0.468058510971036,0,1,2,1.00042249925357,1824.55580951623,NA
"z_rep[86]",1.3145,1,0.464374483488519,0,1,2,1.00037014134671,2158.5570780195,NA
"z_rep[87]",1.33025,1,0.47036182621668,0,1,2,1.00013525715975,1773.12741901847,NA
"z_rep[88]",1.3465,1,0.475914250252499,0,1,2,1.00054219294619,1985.2565446501,NA
"z_rep[89]",1.331,1,0.470631887565429,0,1,2,1.00031641683357,2019.08151838952,NA
"z_rep[90]",1.327,1,0.469175906785373,0,1,2,1.00014247754209,2337.29389888819,NA
"z_rep[91]",1.31975,1,0.466437915034944,0,1,2,0.999381383976773,2227.31236890258,NA
"z_rep[92]",1.32825,1,0.469635046359609,0,1,2,1.00057259514095,1891.56024613157,NA
"z_rep[93]",1.31175,1,0.463266220868573,0,1,2,0.999834292828472,2141.52483537094,NA
"z_rep[94]",1.32825,1,0.469635046359609,0,1,2,1.00090802010863,1890.23569167182,NA
"z_rep[95]",1.33175,1,0.470900599217697,0,1,2,1.00079168781754,2099.95561467848,NA
"z_rep[96]",1.31275,1,0.463671419537935,0,1,2,1.0010736673619,1893.07596246794,NA
"z_rep[97]",1.32325,1,0.46777573797201,0,1,2,1.00024078321519,2140.10952260445,NA
"z_rep[98]",1.31275,1,0.463671419537935,0,1,2,1.00081478699285,1735.89107440358,NA
"z_rep[99]",1.322,1,0.467301393800791,0,1,2,1.00178349228164,1922.02712848287,NA
"z_rep[100]",1.33175,1,0.470900599217697,0,1,2,0.999848702767686,1771.76914782918,NA
"z_rep[101]",1.30925,1,0.462242203248055,0,1,2,1.00014206604884,2385.39460319066,NA
"z_rep[102]",1.33075,1,0.470542017196644,0,1,2,1.00020034126297,1601.15535471643,NA
"z_rep[103]",1.30575,1,0.460781963084902,0,1,2,1.00069046040469,2191.14063261206,NA
"z_rep[104]",1.328,1,0.469543520644727,0,1,2,1.00065268377552,1913.32039318279,NA
"z_rep[105]",1.3345,1,0.471874365010527,0,1,2,0.999622489001857,2170.26543084013,NA
"z_rep[106]",1.33125,1,0.470721607968077,0,1,2,1.00021751711662,1831.84355444021,NA
"z_rep[107]",1.32725,1,0.469268037077591,0,1,2,1.0011990111202,2064.0550809084,NA
"z_rep[108]",1.32675,1,0.469083625126523,0,1,2,1.00079129329551,2098.06346147717,NA
"z_rep[109]",1.3245,1,0.468246263883558,0,1,2,0.999454856219409,2115.19521194662,NA
"z_rep[110]",1.3155,1,0.464772797653175,0,1,2,1.0012201203585,2277.72141437446,NA
"z_rep[111]",1.331,1,0.470631887565429,0,1,2,1.00088843065831,2089.1736360801,NA
"z_rep[112]",1.33,1,0.470271505432985,0,1,2,0.999464510928513,2175.70727100892,NA
"z_rep[113]",1.32075,1,0.466823219730574,0,1,2,1.00064557225508,2265.86555740205,NA
"z_rep[114]",1.32575,1,0.468712983034518,0,1,2,0.99973946364013,2144.37327288292,NA
"z_rep[115]",1.32475,1,0.468339911889076,0,1,2,0.999765421493592,2029.24344009271,NA
"z_rep[116]",1.3185,1,0.465952817361374,0,1,2,0.999986300499326,2278.1031268539,NA
"z_rep[117]",1.31975,1,0.466437915034944,0,1,2,0.999481223142304,1974.91249385179,NA
"z_rep[118]",1.3265,1,0.46899119201169,0,1,2,0.999284513258531,2100.18416112191,NA
"z_rep[119]",1.32,1,0.466534472041886,0,1,2,0.999703196026164,2056.59961392636,NA
"z_rep[120]",1.32825,1,0.469635046359609,0,1,2,1.00161358971575,1809.15667168654,NA
"z_rep[121]",1.3335,1,0.47152235719352,0,1,2,1.00002488906047,2185.15369431355,NA
"z_rep[122]",1.33575,1,0.472311027742029,0,1,2,1.0006138912445,2144.66524831134,NA
"z_rep[123]",1.325,1,0.468433407715938,0,1,2,0.99952548917856,2074.57263193611,NA
"z_rep[124]",1.3215,1,0.467110584417136,0,1,2,1.00110579970684,2057.70622790263,NA
"z_rep[125]",1.325,1,0.468433407715938,0,1,2,1.00097161640859,1909.72951735918,NA
"z_rep[126]",1.31775,1,0.465659905174175,0,1,2,1.00071861231107,2377.05724296551,NA
"z_rep[127]",1.3195,1,0.466341203980125,0,1,2,1.00141379128624,2324.9278701573,NA
"z_rep[128]",1.3185,1,0.465952817361374,0,1,2,1.00018144744012,2231.7216964906,NA
"z_rep[129]",1.325,1,0.468433407715938,0,1,2,0.999859148179012,1703.0783667327,NA
"z_rep[130]",1.327,1,0.469175906785373,0,1,2,0.999591361961083,2000.82156254401,NA
"z_rep[131]",1.324,1,0.468058510971036,0,1,2,1.00062133885535,1942.56734519338,NA
"z_rep[132]",1.336,1,0.472397914842442,0,1,2,1.00038359263543,2032.61136125136,NA
"z_rep[133]",1.3305,1,0.470451996775779,0,1,2,1.00073891526979,1898.88085132433,NA
"z_rep[134]",1.32675,1,0.469083625126523,0,1,2,0.999526467040945,1802.28315447296,NA
"z_rep[135]",1.31525,1,0.464673452926314,0,1,2,0.999857064707314,1958.91059679776,NA
"z_rep[136]",1.32,1,0.466534472041886,0,1,2,1.00096665190686,1834.51037197703,NA
"z_rep[137]",1.3155,1,0.464772797653175,0,1,2,0.999766144518905,2202.84290732716,NA
"z_rep[138]",1.313,1,0.463772326894133,0,1,2,1.00031577326222,2234.24784383315,NA
"z_rep[139]",1.32625,1,0.468898607351306,0,1,2,1.00081749426652,1546.18679249487,NA
"z_rep[140]",1.329,1,0.469908718317598,0,1,2,0.999871893354598,2279.27685732479,NA
"z_rep[141]",1.3185,1,0.465952817361374,0,1,2,0.999817601536421,2191.34351951931,NA
"z_rep[142]",1.314,1,0.464174390144606,0,1,2,1.00089088662041,2292.52407945036,NA
"z_rep[143]",1.32375,1,0.467964405880717,0,1,2,0.999245813151805,1814.23422251116,NA
"z_rep[144]",1.32525,1,0.468526751455248,0,1,2,0.999952496645854,2129.48744411157,NA
"z_rep[145]",1.3265,1,0.46899119201169,0,1,2,1.00047610840063,2019.01009221904,NA
"z_rep[146]",1.321,1,0.46691916149998,0,1,2,1.00152177669991,1844.90817341618,NA
"z_rep[147]",1.32275,1,0.467586459143326,0,1,2,0.999474935961597,2106.43904485196,NA
