"variable","rhat","ess_bulk","ess_tail"
"x_rep[49]",0.999448187555658,3802.19024923734,3784.30831982351
"x_rep[50]",1.00031768446764,4203.89334840835,3971.08843195945
"x_rep[51]",1.00039344086268,3912.65756723978,4102.62879964473
"x_rep[52]",0.999992988758755,3927.09784103933,3833.20792641417
"x_rep[53]",0.99974107115941,4236.52286529137,3608.78807054226
"x_rep[54]",1.00020384319136,3939.65534458527,3927.55145437293
"x_rep[55]",0.99983324723538,3916.89971729218,3647.25750913206
"x_rep[56]",1.00079425818176,3916.93813583521,3521.84968547423
"x_rep[57]",1.00083557887836,3858.92272019815,3973.69600431122
"x_rep[58]",1.00093784827644,4020.16237925671,3649.91911180728
"x_rep[59]",1.00030033438537,3948.60207339786,3376.93512872837
"x_rep[60]",0.999970745068784,3833.02823912041,3909.73823287124
"x_rep[61]",1.00003049211016,4144.86287944234,3621.13839569913
"x_rep[62]",0.999863040976143,3966.42219597229,3893.01723859098
"x_rep[63]",1.00013553858466,4117.5587258671,3773.47230593097
"x_rep[64]",0.999778134925486,4189.26117178506,3891.15919363551
"x_rep[65]",1.00122176635066,4122.81266485086,3968.48795310232
"x_rep[66]",1.00002745820816,3990.99906455456,3928.71867258344
"x_rep[67]",0.999943373202193,3887.772188588,3901.53835372061
"x_rep[68]",1.00053203944826,3805.943880714,3786.82456153507
"x_rep[69]",0.999772324890479,3905.29920066477,3530.42061011211
"x_rep[70]",1.00013435563684,4121.11923189702,3851.66448491436
"x_rep[71]",0.999536341308616,3881.62863424016,4009.07409839931
"x_rep[72]",1.00031464070094,3935.47653014369,3890.04453345398
"x_rep[73]",1.00011685472845,3983.60029104565,3850.62887420646
"x_rep[74]",1.0001069802304,3967.32329427107,3774.49736680281
"x_rep[75]",0.99969761046545,4235.06769854384,4058.96349884836
"x_rep[76]",1.0017440350455,3620.95060264408,3678.80309548572
"x_rep[77]",1.00056063049389,3781.16269425891,3872.61148038958
"x_rep[78]",0.999895333052105,4286.61023499951,3891.90005533403
"x_rep[79]",1.00083258578733,3988.69239956688,4055.08936336744
"x_rep[80]",1.00011874045475,3927.28481186035,3773.39653109172
"x_rep[81]",0.999838133462251,4005.81665258142,3872.53295468129
"x_rep[82]",1.0000140952089,3862.17378818841,3758.49500517809
"x_rep[83]",1.00115491141813,4014.16647708717,4013.83944762008
"x_rep[84]",1.00038341645749,3934.84185635657,3647.51324151577
"x_rep[85]",1.00004230384303,3639.32922908023,3733.30554527236
"x_rep[86]",1.00111039407079,4043.76592477529,4040.94400989911
"x_rep[87]",1.00077110715072,4124.03290412255,3839.98952400426
"x_rep[88]",0.999771872612786,3931.50445706658,3548.07330232667
"x_rep[89]",1.00009727106896,3977.28752346334,3862.83581802526
"x_rep[90]",0.99974668894437,4101.48550656851,4145.98816066803
"x_rep[91]",1.00039151875068,4165.20507396401,4213.86930141941
"x_rep[92]",0.999887560933598,4116.00967470871,3689.36627001056
"x_rep[93]",1.00055417443063,4014.55756617019,3671.79866008603
"x_rep[94]",0.999818968047583,3850.81701213102,4013.80593861078
"x_rep[95]",0.999712789905446,3996.68382163416,3886.65750233457
"x_rep[96]",0.999999570082987,3791.47831697152,3929.51923328511
"x_rep[97]",1.00020051305603,4025.14898391198,3682.90936340672
"x_rep[98]",1.00020355180087,4234.79245803599,3995.91034555841
"x_rep[99]",1.00000624706302,3706.72771883271,3824.05601921454
"x_rep[100]",1.00063396240978,3938.3385509466,3868.0421866951
"x_rep[101]",1.00112690099609,3894.63000007094,3871.61443963435
"x_rep[102]",1.00069729788805,3967.50084009765,3931.38084786494
"x_rep[103]",0.999591951321345,3783.06511554796,4017.36114226897
"x_rep[104]",0.999869910279991,4038.08595250261,3929.57602425595
"x_rep[105]",1.00105464431748,4134.76499946954,3574.2827234355
"x_rep[106]",1.00060870022007,3840.76902441081,3623.33543092161
"x_rep[107]",1.00014843326982,3840.71481777242,4013.46412134893
"x_rep[108]",1.00105151463952,3994.12884790229,3617.49498635164
"x_rep[109]",0.999821218369952,3670.34257477125,3841.38346468632
"x_rep[110]",1.00037873723331,3982.71815421395,3751.22562313455
"x_rep[111]",0.999878384473427,3938.3828697983,3780.592248101
"x_rep[112]",1.0003634789984,3927.60716465012,3888.21836876567
"x_rep[113]",0.999750898131651,3927.35240295753,4034.98892769275
"x_rep[114]",1.00022777231755,3983.31934938519,3856.01370663144
"x_rep[115]",0.999911632424114,4292.77808759142,4055.61334440568
"x_rep[116]",0.999731229801921,4047.79273852695,4055.332386949
"x_rep[117]",1.00031866628559,3800.17710231232,3922.29354220074
"x_rep[118]",1.00021607105001,4145.99012818315,3972.15879647737
"x_rep[119]",1.00023330848894,3659.90036249265,3841.64090363084
"x_rep[120]",1.00055123350475,4034.41883320585,3933.57076565988
"x_rep[121]",0.999571528675914,3959.993987081,3931.86461732528
"x_rep[122]",0.999635738899629,3956.32655458205,3850.87879402558
"x_rep[123]",0.999616461479386,4145.34082642921,3720.95550859791
"x_rep[124]",1.00040438721077,3484.66275114405,3790.63245973854
"x_rep[125]",0.999639725085046,4005.51668805672,3821.80823945413
"x_rep[126]",1.0002344285368,4208.45685488262,3762.6272096533
"x_rep[127]",0.99981931817509,3993.34904922526,3775.45021038069
"x_rep[128]",1.00007920691821,4047.08308491937,3931.77525041763
"x_rep[129]",1.00027174176618,4064.31714268217,4096.12381788018
"x_rep[130]",0.999509649652191,3744.78830909018,3874.2050215098
"x_rep[131]",1.00028578468647,3896.92227282993,3877.85981991676
"x_rep[132]",0.999808532106786,3858.7866762947,4142.22910499714
"x_rep[133]",1.00018016420711,4266.06751915409,3804.55265722387
"x_rep[134]",1.00017340590592,4346.45445822006,3850.98722569063
"x_rep[135]",1.00097404246276,3868.94633996606,3823.26245543423
"x_rep[136]",1.00013818157312,4136.71352730704,4140.93684913605
"x_rep[137]",0.999922286319417,3891.57730415734,3891.3446747305
"x_rep[138]",0.999811049943596,3729.78295249016,3996.26904077222
"x_rep[139]",0.999841494569833,3718.67503307873,3746.08622213707
"x_rep[140]",0.999575230903951,3984.59087446292,3933.01717482454
"x_rep[141]",1.00259438379259,3655.2188345413,3960.34203596109
"x_rep[142]",1.00016861555621,3783.68216105023,4058.88864293879
"x_rep[143]",1.0007725043794,4263.37220563481,3852.39702641757
"x_rep[144]",0.999770359054059,3837.81626807989,3737.04851025391
"x_rep[145]",1.0002817574917,4079.86295762391,3956.22050233671
"x_rep[146]",1.00141445636816,3945.26626067238,4008.74722588554
"x_rep[147]",1.00071973701866,3633.07528544257,3653.71138222268
"x_rep[148]",1.00009230911658,4204.13589615508,3851.06020769422
"x_rep[149]",1.00010051844548,4092.09200497575,3618.11910648105
"x_rep[150]",1.00009013465694,3919.89854730515,3648.77979468311
"x_rep[151]",1.00019157810631,3971.58990252964,3951.65930716278
"z_rep[1]",0.999637405106122,2089.05269959646,NA
"z_rep[2]",1.00133200295253,1897.38500040655,NA
"z_rep[3]",1.00008888471902,2120.50597298043,NA
"z_rep[4]",1.00049174240456,1825.27813346196,NA
"z_rep[5]",1.0009748584419,1980.46313517608,NA
"z_rep[6]",1.00003629519081,2017.19981049459,NA
"z_rep[7]",1.00123574500392,2242.01990982312,NA
"z_rep[8]",0.999461355958783,1804.15328867173,NA
"z_rep[9]",1.00014513819602,2159.25573584295,NA
"z_rep[10]",0.999843633583509,2169.65647265066,NA
"z_rep[11]",1.00058776912319,2390.87939144062,NA
"z_rep[12]",1.00115558580587,1974.91170555466,NA
"z_rep[13]",0.999923586734031,1979.81472196523,NA
"z_rep[14]",1.00128129255025,2002.46456220029,NA
"z_rep[15]",1.00019339998394,2075.65328245151,NA
"z_rep[16]",1.00068176113212,2197.5862931794,NA
"z_rep[17]",0.999727869449892,2155.4634714966,NA
"z_rep[18]",1.00037654243358,2136.77164855901,NA
"z_rep[19]",1.0000977290566,2128.7393538438,NA
"z_rep[20]",1.00032721919107,2001.76931587271,NA
"z_rep[21]",0.99998374663834,2193.50063137262,NA
"z_rep[22]",0.999630534372818,2010.36452007313,NA
"z_rep[23]",1.00031837728557,1872.89757667943,NA
"z_rep[24]",1.00029710025197,2082.83500230543,NA
"z_rep[25]",1.00063102536453,2078.38630549152,NA
"z_rep[26]",1.00076237472465,2294.81807464842,NA
"z_rep[27]",1.00072263525177,2036.94041446045,NA
"z_rep[28]",1.00031388603609,2048.5215425823,NA
"z_rep[29]",1.00125538362424,2082.68666384198,NA
"z_rep[30]",1.00069788818005,2174.03513563056,NA
"z_rep[31]",0.99971469454349,2058.96947626597,NA
"z_rep[32]",1.00024201935515,1849.85564978589,NA
"z_rep[33]",1.00025283799551,1931.71528050728,NA
"z_rep[34]",1.00008649919495,2323.92139072509,NA
"z_rep[35]",1.00017652435474,1768.81364977974,NA
"z_rep[36]",1.00218671303375,1666.50296299161,NA
"z_rep[37]",1.00024604194061,2096.20151329103,NA
"z_rep[38]",0.999620232323059,2197.93782495271,NA
"z_rep[39]",0.999454364646469,2086.22765477216,NA
"z_rep[40]",1.00105272463433,1887.52143361323,NA
"z_rep[41]",1.00125529579329,1705.584923366,NA
"z_rep[42]",0.999763198152189,2166.31966345359,NA
"z_rep[43]",1.00039358856429,2111.34154890248,NA
"z_rep[44]",1.00055853672315,2172.289414978,NA
"z_rep[45]",1.00043715397217,2054.78696234252,NA
"z_rep[46]",1.00068955418223,2088.31932751402,NA
"z_rep[47]",0.999923513490225,2242.71720820038,NA
"z_rep[48]",1.00260020776608,1935.67501823107,NA
"z_rep[49]",0.99979339292899,1818.87317359295,NA
"z_rep[50]",0.999384631284552,2260.68337205461,NA
"z_rep[51]",0.999916956140279,2078.36430085466,NA
"z_rep[52]",1.00047643462289,2113.76756597608,NA
"z_rep[53]",0.999969760332023,2289.42921953125,NA
"z_rep[54]",0.999853638974348,2146.87471014188,NA
"z_rep[55]",0.999570509107127,2348.63956448735,NA
"z_rep[56]",1.00121689370192,1935.69919079307,NA
"z_rep[57]",1.00038600236169,2101.54057605457,NA
"z_rep[58]",0.999564240721033,1902.70408138723,NA
"z_rep[59]",1.00007672573138,1741.12079507489,NA
"z_rep[60]",1.00057007164187,2024.10439223365,NA
"z_rep[61]",1.00048187092453,2135.36147992534,NA
"z_rep[62]",0.999749490690657,1656.5465687749,NA
"z_rep[63]",0.999818799214,2012.91905078564,NA
"z_rep[64]",0.999935778949323,1968.60076337185,NA
"z_rep[65]",1.0005741828546,2063.2937425319,NA
"z_rep[66]",0.999977858840302,2011.61096310812,NA
"z_rep[67]",1.0007359128403,2328.11287906918,NA
"z_rep[68]",1.00054939158279,2076.46934523675,NA
"z_rep[69]",1.00085500207302,1787.6826105691,NA
"z_rep[70]",0.999756227303183,1974.02828228289,NA
"z_rep[71]",1.00035607319061,2218.70378656378,NA
"z_rep[72]",1.00070843163705,2035.02875062698,NA
"z_rep[73]",1.00042427113963,2268.32445701744,NA
"z_rep[74]",1.00116802587832,2097.92605559231,NA
"z_rep[75]",1.00074645106919,2333.15046240507,NA
"z_rep[76]",0.999614918890242,2345.92935830528,NA
"z_rep[77]",1.00034853490565,1908.49322796,NA
"z_rep[78]",1.00022046423221,2080.03512690514,NA
"z_rep[79]",1.00111051466296,2140.27452140499,NA
"z_rep[80]",1.00035324599917,2092.17726240919,NA
"z_rep[81]",0.999356139159331,1741.65109920155,NA
"z_rep[82]",0.99949374718462,2370.94549846455,NA
"z_rep[83]",1.00091800545433,2054.05164491303,NA
"z_rep[84]",0.999999564620549,2325.20748241785,NA
"z_rep[85]",1.00042249925357,1824.55580951623,NA
"z_rep[86]",1.00037014134671,2158.5570780195,NA
"z_rep[87]",1.00013525715975,1773.12741901847,NA
"z_rep[88]",1.00054219294619,1985.2565446501,NA
"z_rep[89]",1.00031641683357,2019.08151838952,NA
"z_rep[90]",1.00014247754209,2337.29389888819,NA
"z_rep[91]",0.999381383976773,2227.31236890258,NA
"z_rep[92]",1.00057259514095,1891.56024613157,NA
"z_rep[93]",0.999834292828472,2141.52483537094,NA
"z_rep[94]",1.00090802010863,1890.23569167182,NA
"z_rep[95]",1.00079168781754,2099.95561467848,NA
"z_rep[96]",1.0010736673619,1893.07596246794,NA
"z_rep[97]",1.00024078321519,2140.10952260445,NA
"z_rep[98]",1.00081478699285,1735.89107440358,NA
"z_rep[99]",1.00178349228164,1922.02712848287,NA
"z_rep[100]",0.999848702767686,1771.76914782918,NA
"z_rep[101]",1.00014206604884,2385.39460319066,NA
"z_rep[102]",1.00020034126297,1601.15535471643,NA
"z_rep[103]",1.00069046040469,2191.14063261206,NA
"z_rep[104]",1.00065268377552,1913.32039318279,NA
"z_rep[105]",0.999622489001857,2170.26543084013,NA
"z_rep[106]",1.00021751711662,1831.84355444021,NA
"z_rep[107]",1.0011990111202,2064.0550809084,NA
"z_rep[108]",1.00079129329551,2098.06346147717,NA
"z_rep[109]",0.999454856219409,2115.19521194662,NA
"z_rep[110]",1.0012201203585,2277.72141437446,NA
"z_rep[111]",1.00088843065831,2089.1736360801,NA
"z_rep[112]",0.999464510928513,2175.70727100892,NA
"z_rep[113]",1.00064557225508,2265.86555740205,NA
"z_rep[114]",0.99973946364013,2144.37327288292,NA
"z_rep[115]",0.999765421493592,2029.24344009271,NA
"z_rep[116]",0.999986300499326,2278.1031268539,NA
"z_rep[117]",0.999481223142304,1974.91249385179,NA
"z_rep[118]",0.999284513258531,2100.18416112191,NA
"z_rep[119]",0.999703196026164,2056.59961392636,NA
"z_rep[120]",1.00161358971575,1809.15667168654,NA
"z_rep[121]",1.00002488906047,2185.15369431355,NA
"z_rep[122]",1.0006138912445,2144.66524831134,NA
"z_rep[123]",0.99952548917856,2074.57263193611,NA
"z_rep[124]",1.00110579970684,2057.70622790263,NA
"z_rep[125]",1.00097161640859,1909.72951735918,NA
"z_rep[126]",1.00071861231107,2377.05724296551,NA
"z_rep[127]",1.00141379128624,2324.9278701573,NA
"z_rep[128]",1.00018144744012,2231.7216964906,NA
"z_rep[129]",0.999859148179012,1703.0783667327,NA
"z_rep[130]",0.999591361961083,2000.82156254401,NA
"z_rep[131]",1.00062133885535,1942.56734519338,NA
"z_rep[132]",1.00038359263543,2032.61136125136,NA
"z_rep[133]",1.00073891526979,1898.88085132433,NA
"z_rep[134]",0.999526467040945,1802.28315447296,NA
"z_rep[135]",0.999857064707314,1958.91059679776,NA
"z_rep[136]",1.00096665190686,1834.51037197703,NA
"z_rep[137]",0.999766144518905,2202.84290732716,NA
"z_rep[138]",1.00031577326222,2234.24784383315,NA
"z_rep[139]",1.00081749426652,1546.18679249487,NA
